instance,n,u,procs,elapsed,passive
n_014_u_280_44,14,2.8,6,0.0409999999999995,12
n_043_u_860_46,43,8.6,19,0.28,38
n_009_u_180_48,9,1.8,4,0.0170000000000003,8
n_016_u_320_50,16,3.2,8,0.0860000000000003,14
n_033_u_660_47,33,6.6,15,0.175000000000001,29
n_030_u_600_47,30,6,14,0.131,27
n_028_u_560_50,28,5.6,12,0.109,26
n_010_u_200_48,10,2,5,0.024,8
n_032_u_640_47,32,6.4,13,0.164,27
n_045_u_900_46,45,9,19,0.251,40
n_030_u_600_49,30,6,13,0.115,29
n_044_u_880_50,44,8.8,18,0.244,39
n_035_u_700_49,35,7,15,0.181999999999999,30
n_038_u_760_47,38,7.6,16,0.167,34
n_012_u_240_48,12,2.4,6,0.0259999999999998,10
n_041_u_819_50,41,8.2,19,0.252000000000001,34
n_041_u_819_46,41,8.2,16,0.289000000000001,35
n_048_u_960_44,48,9.6,19,0.301,41
n_005_u_100_49,5,1,3,0.00900000000000034,4
n_044_u_880_48,44,8.8,18,0.306999999999999,38
n_022_u_440_49,22,4.4,10,0.0759999999999996,20
n_008_u_160_48,8,1.6,5,0.0140000000000002,7
n_029_u_580_49,29,5.8,13,0.129,25
n_040_u_800_47,40,8,17,0.239,36
n_046_u_920_49,46,9.2,18,0.27,39
n_007_u_140_49,7,1.4,4,0.0110000000000001,6
n_046_u_920_46,46,9.2,19,0.332,39
n_011_u_220_50,11,2.2,6,0.0289999999999999,9
n_046_u_920_44,46,9.2,19,0.252,38
n_023_u_459_49,23,4.6,11,0.0830000000000002,21
n_041_u_819_47,41,8.2,16,0.199,37
n_039_u_780_49,39,7.8,17,0.241,34
n_015_u_300_46,15,3,7,0.04,12
n_050_u_1000_49,50,10,21,0.35,43
n_050_u_1000_50,50,10,20,0.363,43
n_041_u_819_49,41,8.2,17,0.2,36
n_008_u_160_49,8,1.6,4,0.0149999999999997,7
n_018_u_360_50,18,3.6,8,0.0599999999999996,17
n_027_u_540_45,27,5.4,11,0.133,24
n_013_u_260_48,13,2.6,6,0.0350000000000001,10
n_039_u_780_45,39,7.8,16,0.236,35
n_021_u_420_49,21,4.2,10,0.0599999999999996,18
n_049_u_980_50,49,9.8,19,0.319,42
n_013_u_260_46,13,2.6,6,0.0370000000000008,11
n_020_u_400_50,20,4,10,0.0529999999999999,17
n_006_u_120_47,6,1.2,4,0.00999999999999979,6
n_031_u_620_50,31,6.2,12,0.167,29
n_025_u_500_49,25,5,11,0.0970000000000004,21
n_042_u_840_49,42,8.4,19,0.244,37
n_047_u_940_46,47,9.4,19,0.316,44
n_032_u_640_50,32,6.4,15,0.181999999999999,27
n_045_u_900_47,45,9,19,0.282999999999999,41
n_043_u_860_49,43,8.6,18,0.275,37
n_047_u_940_47,47,9.4,23,0.309,39
n_012_u_240_49,12,2.4,5,0.0289999999999999,11
n_014_u_280_48,14,2.8,7,0.0360000000000005,13
n_046_u_920_47,46,9.2,19,0.26,40
n_019_u_380_48,19,3.8,8,0.0579999999999998,17
n_048_u_960_49,48,9.6,21,0.355,41
n_046_u_920_43,46,9.2,19,0.32,39
n_047_u_940_50,47,9.4,20,0.28,39
n_048_u_960_48,48,9.6,20,0.293,42
n_021_u_420_50,21,4.2,10,0.101,17
n_014_u_280_49,14,2.8,7,0.0309999999999997,11
n_026_u_520_49,26,5.2,13,0.106,21
n_047_u_940_49,47,9.4,20,0.348,41
n_013_u_260_49,13,2.6,7,0.0340000000000007,11
n_013_u_260_45,13,2.6,7,0.0300000000000002,12
n_045_u_900_49,45,9,18,0.314,39
n_026_u_520_47,26,5.2,12,0.0999999999999996,22
n_047_u_940_48,47,9.4,22,0.332000000000001,42
n_028_u_560_47,28,5.6,11,0.139,25
n_049_u_980_49,49,9.8,20,0.359,45
n_043_u_860_48,43,8.6,17,0.254,39
n_015_u_300_50,15,3,8,0.0710000000000006,13
n_010_u_200_50,10,2,5,0.0220000000000002,9
n_036_u_720_50,36,7.2,15,0.184,32
n_035_u_700_50,35,7,17,0.218,29
n_046_u_920_50,46,9.2,18,0.362,42
n_025_u_500_50,25,5,10,0.105,23
n_034_u_680_50,34,6.8,15,0.175,30
n_014_u_280_50,14,2.8,7,0.069,13
n_043_u_860_50,43,8.6,18,0.284,36
n_046_u_920_48,46,9.2,21,0.323,39
n_027_u_540_50,27,5.4,12,0.103,23
n_045_u_900_48,45,9,18,0.316999999999999,38
n_042_u_840_50,42,8.4,17,0.265,35
n_027_u_540_49,27,5.4,14,0.16,22
n_013_u_260_50,13,2.6,6,0.032,11
n_026_u_520_46,26,5.2,11,0.123,24
n_012_u_240_50,12,2.4,7,0.0259999999999998,10
n_026_u_520_50,26,5.2,13,0.131,20
n_032_u_640_49,32,6.4,14,0.171,28
n_048_u_960_50,48,9.6,20,0.343,43
n_038_u_760_50,38,7.6,15,0.234999999999999,32
n_041_u_819_48,41,8.2,18,0.183,35
n_039_u_780_50,39,7.8,16,0.197,35
n_008_u_160_50,8,1.6,5,0.0139999999999993,7
n_040_u_800_46,40,8,18,0.319999999999999,34
n_039_u_780_48,39,7.8,17,0.210999999999999,34
n_007_u_140_48,7,1.4,3,0.00999999999999979,5
n_006_u_120_50,6,1.2,4,0.0110000000000001,5
n_020_u_400_49,20,4,8,0.0549999999999997,17
n_039_u_780_47,39,7.8,17,0.167999999999999,35
n_006_u_120_49,6,1.2,4,0.00800000000000001,6
n_040_u_800_50,40,8,16,0.184,35
n_019_u_380_50,19,3.8,9,0.0519999999999996,16
n_045_u_900_50,45,9,19,0.239999999999999,39
n_033_u_660_50,33,6.6,15,0.129,30
