instance,n,u,procs,elapsed,passive
n_026_u_520_49,26,5.2,15,0.114,20
n_032_u_640_47,32,6.4,15,0.175,27
n_042_u_840_47,42,8.4,21,0.303,33
n_013_u_260_44,13,2.6,8,0.0359999999999996,10
n_039_u_780_49,39,7.8,19,0.206,31
n_038_u_760_46,38,7.6,19,0.264,32
n_032_u_640_48,32,6.4,16,0.169,27
n_027_u_540_49,27,5.4,15,0.141999999999999,21
n_028_u_560_47,28,5.6,14,0.124,21
n_010_u_200_50,10,2,7,0.0209999999999999,8
n_005_u_100_48,5,1,4,0.00900000000000034,4
n_012_u_240_48,12,2.4,8,0.0259999999999998,8
n_040_u_800_48,40,8,21,0.229,32
n_025_u_500_48,25,5,12,0.151000000000001,21
n_034_u_680_46,34,6.8,16,0.204,26
n_009_u_180_49,9,1.8,5,0.0229999999999997,7
n_050_u_1000_47,50,10,24,0.439,39
n_007_u_140_50,7,1.4,4,0.00999999999999979,6
n_021_u_420_50,21,4.2,11,0.0899999999999999,17
n_029_u_580_49,29,5.8,17,0.152,23
n_021_u_420_49,21,4.2,12,0.0750000000000002,16
n_016_u_320_49,16,3.2,10,0.0490000000000004,13
n_044_u_880_49,44,8.8,22,0.293,35
n_027_u_540_48,27,5.4,15,0.121,20
n_048_u_960_47,48,9.6,24,0.329000000000001,39
n_035_u_700_47,35,7,17,0.196000000000001,30
n_018_u_360_49,18,3.6,10,0.0490000000000004,14
n_043_u_860_47,43,8.6,21,0.346,35
n_027_u_540_46,27,5.4,14,0.114,23
n_017_u_340_49,17,3.4,10,0.0500000000000007,13
n_039_u_780_45,39,7.8,19,0.272,31
n_029_u_580_47,29,5.8,14,0.162,23
n_042_u_840_46,42,8.4,20,0.282,33
n_006_u_120_47,6,1.2,4,0.0110000000000001,5
n_010_u_200_49,10,2,7,0.0209999999999999,8
n_043_u_860_50,43,8.6,21,0.272,35
n_009_u_180_48,9,1.8,5,0.0179999999999998,8
n_015_u_300_49,15,3,8,0.0410000000000004,12
n_022_u_440_50,22,4.4,10,0.0919999999999996,18
n_047_u_940_50,47,9.4,25,0.302,37
n_026_u_520_45,26,5.2,15,0.117,20
n_039_u_780_48,39,7.8,20,0.206,30
n_050_u_1000_48,50,10,26,0.414000000000001,44
n_037_u_740_50,37,7.4,22,0.220999999999999,29
n_025_u_500_49,25,5,12,0.111,19
n_006_u_120_50,6,1.2,4,0.00900000000000034,5
n_034_u_680_48,34,6.8,16,0.188000000000001,25
n_044_u_880_48,44,8.8,22,0.302,37
n_019_u_380_48,19,3.8,10,0.056,16
n_049_u_980_50,49,9.8,26,0.33,38
n_035_u_700_49,35,7,18,0.198,27
n_011_u_220_50,11,2.2,7,0.0289999999999999,8
n_049_u_980_49,49,9.8,24,0.375,42
n_046_u_920_48,46,9.2,26,0.291,38
n_017_u_340_50,17,3.4,10,0.0590000000000002,13
n_022_u_440_49,22,4.4,13,0.077,20
n_046_u_920_49,46,9.2,22,0.31,38
n_044_u_880_50,44,8.8,22,0.291,36
n_023_u_459_50,23,4.6,12,0.0940000000000003,19
n_041_u_819_49,41,8.2,21,0.271,33
n_029_u_580_50,29,5.8,15,0.159000000000001,22
n_043_u_860_46,43,8.6,24,0.355,36
n_039_u_780_50,39,7.8,20,0.215,32
n_030_u_600_50,30,6,15,0.132,25
n_013_u_260_50,13,2.6,8,0.0310000000000006,9
n_040_u_800_46,40,8,21,0.258,32
n_010_u_200_48,10,2,5,0.0289999999999999,8
n_031_u_620_50,31,6.2,16,0.159999999999999,25
n_034_u_680_50,34,6.8,20,0.195,27
n_040_u_800_50,40,8,20,0.221,33
n_043_u_860_49,43,8.6,23,0.271,35
n_041_u_819_48,41,8.2,21,0.222,33
n_007_u_140_48,7,1.4,5,0.0119999999999996,5
n_028_u_560_50,28,5.6,17,0.127,22
n_046_u_920_50,46,9.2,21,0.372,36
n_008_u_160_50,8,1.6,5,0.016,7
n_038_u_760_49,38,7.6,20,0.239,28
n_049_u_980_48,49,9.8,24,0.376,37
n_042_u_840_50,42,8.4,20,0.258999999999999,31
n_047_u_940_48,47,9.4,23,0.338,38
n_020_u_400_49,20,4,10,0.0680000000000005,15
n_023_u_459_49,23,4.6,13,0.0770000000000008,21
n_040_u_800_49,40,8,20,0.249,35
n_045_u_900_48,45,9,23,0.313,35
n_016_u_320_50,16,3.2,9,0.048,12
n_032_u_640_49,32,6.4,16,0.164,25
n_047_u_940_47,47,9.4,26,0.302,35
n_045_u_900_49,45,9,22,0.321000000000001,34
n_014_u_280_50,14,2.8,8,0.0359999999999996,11
n_042_u_840_48,42,8.4,21,0.257000000000001,34
n_040_u_800_47,40,8,22,0.262,32
n_039_u_780_46,39,7.8,21,0.219,32
n_012_u_240_50,12,2.4,7,0.0300000000000002,9
n_007_u_140_49,7,1.4,5,0.0110000000000001,5
n_038_u_760_50,38,7.6,20,0.223,29
n_006_u_120_48,6,1.2,4,0.0110000000000001,5
n_009_u_180_50,9,1.8,5,0.0150000000000006,8
n_014_u_280_49,14,2.8,8,0.0339999999999998,11
n_048_u_960_49,48,9.6,24,0.398,35
n_048_u_960_48,48,9.6,24,0.307,40
n_035_u_700_50,35,7,20,0.204000000000001,27
n_019_u_380_49,19,3.8,10,0.0550000000000006,16
n_020_u_400_50,20,4,11,0.0579999999999998,16
n_015_u_300_50,15,3,8,0.0440000000000005,12
n_033_u_660_50,33,6.6,18,0.140000000000001,28
n_047_u_940_49,47,9.4,24,0.307,38
n_027_u_540_50,27,5.4,13,0.109,20
n_048_u_960_50,48,9.6,23,0.31,43
n_036_u_720_50,36,7.2,17,0.184,30
n_032_u_640_50,32,6.4,16,0.155,25
n_045_u_900_50,45,9,23,0.297,33
