instance,n,u,procs,elapsed,passive
n_013_u_260_45,13,2.6,6,0.0259999999999998,13
n_039_u_780_50,39,7.8,13,0.176,36
n_048_u_960_44,48,9.6,15,0.290999999999999,45
n_028_u_560_49,28,5.6,10,0.111,26
n_014_u_280_44,14,2.8,5,0.0350000000000001,13
n_008_u_160_44,8,1.6,3,0.016,7
n_029_u_580_50,29,5.8,11,0.124000000000001,25
n_049_u_980_49,49,9.8,17,0.312,45
n_034_u_680_48,34,6.8,12,0.151,33
n_011_u_220_50,11,2.2,5,0.0280000000000005,9
n_035_u_700_49,35,7,12,0.196,31
n_043_u_860_49,43,8.6,15,0.255,40
n_034_u_680_45,34,6.8,12,0.169,30
n_015_u_300_46,15,3,5,0.0350000000000001,14
n_020_u_400_50,20,4,10,0.0499999999999998,17
n_021_u_420_49,21,4.2,9,0.056,20
n_022_u_440_49,22,4.4,8,0.0690000000000008,21
n_049_u_980_48,49,9.8,18,0.302,45
n_018_u_360_50,18,3.6,7,0.0619999999999994,18
n_050_u_1000_50,50,10,16,0.307,46
n_047_u_940_50,47,9.4,18,0.254,41
n_029_u_580_48,29,5.8,10,0.12,29
n_021_u_420_45,21,4.2,8,0.0750000000000002,19
n_043_u_860_46,43,8.6,16,0.26,38
n_026_u_520_46,26,5.2,9,0.0969999999999995,24
n_038_u_760_46,38,7.6,14,0.236,33
n_039_u_780_48,39,7.8,14,0.175,35
n_016_u_320_50,16,3.2,6,0.0430000000000001,15
n_038_u_760_48,38,7.6,13,0.231000000000001,35
n_043_u_860_48,43,8.6,15,0.225,40
n_005_u_100_48,5,1,4,0.00699999999999967,5
n_006_u_120_50,6,1.2,3,0.00900000000000034,5
n_043_u_860_47,43,8.6,14,0.284999999999999,39
n_042_u_840_48,42,8.4,15,0.249000000000001,36
n_046_u_920_49,46,9.2,15,0.257,43
n_048_u_960_48,48,9.6,16,0.249,43
n_010_u_200_48,10,2,4,0.0209999999999999,8
n_047_u_940_48,47,9.4,17,0.306999999999999,43
n_010_u_200_50,10,2,4,0.0190000000000001,9
n_027_u_540_45,27,5.4,10,0.118,24
n_009_u_180_50,9,1.8,4,0.0140000000000002,8
n_010_u_200_49,10,2,4,0.0200000000000005,9
n_005_u_100_50,5,1,3,0.0300000000000002,4
n_032_u_640_50,32,6.4,14,0.165,27
n_039_u_780_42,39,7.8,15,0.266,35
n_028_u_560_47,28,5.6,10,0.102,28
n_039_u_780_45,39,7.8,12,0.221,37
n_006_u_120_44,6,1.2,3,0.00900000000000034,6
n_014_u_280_50,14,2.8,5,0.0309999999999997,13
n_032_u_640_47,32,6.4,12,0.17,28
n_015_u_300_50,15,3,6,0.0350000000000001,13
n_018_u_360_49,18,3.6,7,0.048,16
n_046_u_920_50,46,9.2,14,0.287,44
n_006_u_120_47,6,1.2,4,0.00899999999999945,6
n_037_u_740_50,37,7.4,12,0.165,35
n_040_u_800_49,40,8,13,0.221,38
n_039_u_780_49,39,7.8,14,0.172000000000001,35
n_045_u_900_46,45,9,16,0.26,40
n_050_u_1000_49,50,10,16,0.31,47
n_042_u_840_50,42,8.4,16,0.229,38
n_041_u_819_49,41,8.2,13,0.194,39
n_034_u_680_50,34,6.8,12,0.143,32
n_023_u_459_49,23,4.6,10,0.0730000000000004,21
n_012_u_240_48,12,2.4,5,0.0239999999999991,11
n_045_u_900_49,45,9,15,0.253,40
n_048_u_960_49,48,9.6,17,0.353,41
n_043_u_860_50,43,8.6,15,0.218,39
n_041_u_819_50,41,8.2,14,0.203,38
n_023_u_459_50,23,4.6,8,0.0739999999999998,21
n_046_u_920_48,46,9.2,16,0.243,43
n_046_u_920_47,46,9.2,16,0.252,43
n_019_u_380_48,19,3.8,8,0.0529999999999999,19
n_035_u_700_50,35,7,13,0.158,32
n_019_u_380_45,19,3.8,7,0.0640000000000001,17
n_050_u_1000_41,50,10,18,0.327,45
n_013_u_260_50,13,2.6,5,0.0269999999999992,12
n_013_u_260_49,13,2.6,5,0.0289999999999999,12
n_039_u_780_47,39,7.8,14,0.165,37
n_034_u_680_46,34,6.8,12,0.178,31
n_006_u_120_49,6,1.2,3,0.00800000000000001,6
n_031_u_620_50,31,6.2,11,0.127,29
n_025_u_500_49,25,5,10,0.0890000000000004,22
n_017_u_340_43,17,3.4,7,0.0630000000000006,15
n_047_u_940_49,47,9.4,17,0.281,43
n_042_u_840_49,42,8.4,17,0.237,39
n_041_u_819_48,41,8.2,16,0.178,37
n_019_u_380_50,19,3.8,8,0.0479999999999992,17
n_048_u_960_50,48,9.6,16,0.287999999999999,43
n_047_u_940_46,47,9.4,15,0.284,45
n_026_u_520_50,26,5.2,10,0.0860000000000003,23
n_008_u_160_50,8,1.6,5,0.0110000000000001,8
n_032_u_640_49,32,6.4,11,0.121,32
n_032_u_640_46,32,6.4,11,0.139,31
n_014_u_280_48,14,2.8,5,0.0389999999999997,14
n_036_u_720_50,36,7.2,13,0.171,32
n_040_u_800_46,40,8,14,0.277,36
n_030_u_600_44,30,6,10,0.12,28
n_007_u_140_48,7,1.4,4,0.0129999999999999,7
n_045_u_900_48,45,9,15,0.271999999999999,41
n_012_u_240_50,12,2.4,5,0.0229999999999997,11
n_038_u_760_50,38,7.6,14,0.188000000000001,34
n_020_u_400_49,20,4,7,0.0529999999999999,19
n_027_u_540_49,27,5.4,10,0.113,24
n_047_u_940_47,47,9.4,19,0.254,41
n_014_u_280_49,14,2.8,6,0.0229999999999997,12
n_045_u_900_47,45,9,14,0.225,44
n_045_u_900_50,45,9,15,0.266999999999999,42
n_012_u_240_49,12,2.4,4,0.0259999999999998,11
n_043_u_860_45,43,8.6,13,0.206,41
n_033_u_660_50,33,6.6,12,0.142,31
n_027_u_540_50,27,5.4,10,0.0819999999999999,27
n_010_u_200_47,10,2,4,0.0169999999999995,10
n_040_u_800_50,40,8,13,0.162000000000001,38
n_023_u_459_48,23,4.6,8,0.0609999999999999,21
n_025_u_500_50,25,5,8,0.0860000000000003,24
n_036_u_720_49,36,7.2,17,0.151999999999999,30
n_049_u_980_50,49,9.8,16,0.219,47
