instance,n,u,procs,elapsed,passive
n_022_u_440_48,22,4.4,16,0.122999999999999,13
n_006_u_120_48,6,1.2,5,0.0100000000000016,2
n_026_u_520_44,26,5.2,21,0.152000000000001,13
n_014_u_280_48,14,2.8,13,0.0589999999999993,7
n_026_u_520_48,26,5.2,21,0.173,13
n_033_u_660_45,33,6.6,26,0.266,19
n_009_u_180_49,9,1.8,9,0.0200000000000014,5
n_033_u_660_46,33,6.6,26,0.263999999999999,20
n_046_u_920_43,46,9.2,38,0.573,23
n_030_u_600_47,30,6,25,0.222999999999999,19
n_028_u_560_50,28,5.6,23,0.23,14
n_015_u_300_47,15,3,13,0.0589999999999993,7
n_013_u_260_45,13,2.6,14,0.0540000000000003,6
n_046_u_920_49,46,9.2,34,0.526000000000002,26
n_028_u_560_46,28,5.6,24,0.212999999999999,16
n_022_u_440_49,22,4.4,21,0.151,9
n_019_u_380_49,19,3.8,17,0.0909999999999993,11
n_029_u_580_47,29,5.8,23,0.202999999999999,20
n_040_u_800_46,40,8,32,0.424999999999999,24
n_030_u_600_49,30,6,26,0.254,13
n_032_u_640_46,32,6.4,28,0.411,13
n_028_u_560_49,28,5.6,19,0.193999999999999,14
n_007_u_140_48,7,1.4,7,0.0180000000000007,3
n_042_u_840_49,42,8.4,36,0.435,25
n_046_u_920_50,46,9.2,35,0.536,23
n_050_u_1000_50,50,10,37,0.613,30
n_041_u_819_48,41,8.2,34,0.365,26
n_048_u_960_48,48,9.6,38,0.568,26
n_050_u_1000_48,50,10,42,0.675000000000001,27
n_040_u_800_48,40,8,34,0.349,26
n_008_u_160_50,8,1.6,9,0.016,4
n_026_u_520_47,26,5.2,21,0.194000000000001,13
n_007_u_140_50,7,1.4,6,0.016,4
n_022_u_440_50,22,4.4,18,0.183,9
n_032_u_640_45,32,6.4,29,0.272,17
n_020_u_400_49,20,4,17,0.102,9
n_038_u_760_49,38,7.6,31,0.420999999999999,20
n_015_u_300_50,15,3,14,0.0609999999999999,8
n_040_u_800_47,40,8,32,0.449,21
n_027_u_540_49,27,5.4,21,0.228,14
n_048_u_960_49,48,9.6,39,0.625999999999999,30
n_017_u_340_50,17,3.4,12,0.0730000000000004,10
n_007_u_140_49,7,1.4,7,0.0139999999999993,4
n_047_u_940_50,47,9.4,35,0.471,30
n_043_u_860_47,43,8.6,33,0.426,24
n_028_u_560_48,28,5.6,24,0.195,14
n_037_u_740_50,37,7.4,29,0.324,20
n_045_u_900_49,45,9,35,0.496,25
n_010_u_200_49,10,2,9,0.0279999999999987,5
n_049_u_980_49,49,9.8,37,0.612,27
n_026_u_520_46,26,5.2,23,0.215999999999999,11
n_035_u_700_49,35,7,26,0.304,20
n_032_u_640_50,32,6.4,23,0.221,21
n_049_u_980_48,49,9.8,38,0.65,29
n_020_u_400_50,20,4,16,0.0809999999999995,13
n_044_u_880_48,44,8.8,35,0.509,23
n_049_u_980_50,49,9.8,40,0.618,27
n_047_u_940_48,47,9.4,36,0.587999999999999,24
n_044_u_880_50,44,8.8,36,0.426,24
n_011_u_220_50,11,2.2,8,0.0350000000000001,7
n_039_u_780_49,39,7.8,28,0.356,23
n_040_u_800_49,40,8,29,0.439,22
n_043_u_860_49,43,8.6,33,0.435,21
n_016_u_320_50,16,3.2,14,0.0659999999999989,10
n_039_u_780_45,39,7.8,31,0.391,22
n_023_u_459_50,23,4.6,16,0.121,14
n_047_u_940_49,47,9.4,36,0.552,29
n_006_u_120_47,6,1.2,7,0.0109999999999992,2
n_047_u_940_47,47,9.4,37,0.491000000000001,26
n_014_u_280_50,14,2.8,12,0.0549999999999997,5
n_035_u_700_50,35,7,31,0.347,21
n_046_u_920_48,46,9.2,39,0.57,22
n_014_u_280_49,14,2.8,13,0.0419999999999998,10
n_033_u_660_50,33,6.6,25,0.229000000000001,17
n_043_u_860_48,43,8.6,33,0.427,26
n_045_u_900_48,45,9,33,0.497999999999999,24
n_043_u_860_50,43,8.6,33,0.377000000000001,25
n_045_u_900_47,45,9,39,0.367000000000001,23
n_013_u_260_50,13,2.6,10,0.0429999999999993,8
n_041_u_819_47,41,8.2,31,0.406000000000001,20
n_046_u_920_47,46,9.2,37,0.475999999999999,28
n_039_u_780_48,39,7.8,30,0.313000000000001,20
n_010_u_200_50,10,2,8,0.027000000000001,5
n_041_u_819_50,41,8.2,29,0.387,25
n_019_u_380_48,19,3.8,20,0.104000000000001,9
n_008_u_160_49,8,1.6,8,0.016,5
n_006_u_120_50,6,1.2,5,0.00999999999999979,3
n_012_u_240_49,12,2.4,10,0.032,6
n_012_u_240_50,12,2.4,11,0.0389999999999997,6
n_042_u_840_48,42,8.4,31,0.429,26
n_013_u_260_49,13,2.6,11,0.0380000000000003,7
n_046_u_920_46,46,9.2,33,0.528,26
n_009_u_180_50,9,1.8,8,0.0180000000000007,5
n_013_u_260_48,13,2.6,11,0.0389999999999997,9
n_040_u_800_50,40,8,33,0.379000000000001,21
n_021_u_420_50,21,4.2,18,0.106,12
n_027_u_540_50,27,5.4,23,0.174000000000001,14
n_039_u_780_47,39,7.8,33,0.332000000000001,18
n_045_u_900_46,45,9,32,0.420999999999999,25
n_006_u_120_49,6,1.2,6,0.011000000000001,2
n_025_u_500_50,25,5,21,0.130999999999998,12
n_041_u_819_49,41,8.2,32,0.417,23
n_026_u_520_50,26,5.2,22,0.132999999999999,15
n_012_u_240_48,12,2.4,10,0.0359999999999996,6
n_019_u_380_50,19,3.8,16,0.0830000000000002,9
n_026_u_520_49,26,5.2,22,0.165999999999999,14
n_032_u_640_49,32,6.4,28,0.267000000000001,16
n_048_u_960_50,48,9.6,35,0.5,27
n_025_u_500_49,25,5,21,0.138,15
n_039_u_780_50,39,7.8,30,0.283999999999999,19
n_038_u_760_50,38,7.6,30,0.261999999999999,22
n_045_u_900_50,45,9,37,0.432,25
